"Area" "Mean" "StdDev" "Mode" "Min" "Max" "X" "Y" "XM" "YM" "Perim" "BX" "BY" "Width" "Height" "Major" "Minor" "Angle" "Circ" "Feret" "IntDen" "Median" "RawIntDen" "FeretX" "FeretY" "FeretAngle" "MinFeret" "AR" "Round" "Solidity" "Type"
"E_107" 11 13856 2016.01 11632 11632 18064 2998.68 2066.95 2998.67 2066.97 11.31 2997 2065 4 4 4.51 3.11 48.97 1 5 152416 13200 152416 2997 2069 36.87 3.54 1.45 0.69 0.85 "Négatif"
"E_108" 15 16759.47 3644.92 12352 12352 26016 1418.97 2075.17 1418.89 2075.18 13.9 1417 2073 4 5 5.16 3.7 58.15 0.98 5.83 251392 15696 251392 1418 2078 59.04 4 1.39 0.72 0.88 "Négatif"
"E_109" 48 17939.33 6058.73 11440 11440 31648 4560.62 2077.9 4560.35 2077.84 32.87 4555 2074 12 8 10.35 5.9 174.29 0.56 13 861088 16784 861088 4555 2076 157.38 7.91 1.75 0.57 0.69 "Négatif"
"E_110" 7 15218.29 2621.14 13856 13120 20192 1598.5 2083.79 1598.52 2083.79 9.07 1597 2082 3 3 3.09 2.89 0 1 3.61 106528 13856 106528 1598 2082 123.69 3 1.07 0.94 0.88 "Négatif"
"E_111" 15 17271.47 5683.97 11584 11584 28176 1749.37 2091.1 1749.42 2091.08 13.9 1747 2089 5 4 4.96 3.85 38.74 0.98 5.83 259072 16576 259072 1747 2093 30.96 4 1.29 0.78 0.86 "Négatif"
"E_112" 11 13701.82 1775.25 11456 11456 16720 2636.14 2092.14 2636.16 2092.16 11.9 2634 2090 4 4 4.31 3.25 64.59 0.98 5 150720 13648 150720 2634 2094 36.87 3.79 1.33 0.75 0.81 "Négatif"
"E_113" 53 26788.53 18598.07 65504 11296 65504 2379.95 2136.44 2380.59 2136.69 36.87 2375 2131 9 10 8.65 7.8 136.3 0.49 10.44 1419792 18688 1419792 2379 2141 73.3 8.5 1.11 0.9 0.76 "Négatif"
"E_114" 7 13060.57 1617.13 11616 11616 16496 3044.5 2147.64 3044.51 2147.64 10.49 3043 2146 3 3 3.33 2.67 123.4 0.8 4.24 91424 12720 91424 3043 2146 135 3 1.25 0.8 0.82 "Négatif"
"E_115" 41 16329.76 4272.41 11312 11312 26608 3036.79 2157.11 3036.75 2157.35 30.04 3032 2152 9 9 8.67 6.02 115.86 0.57 11.4 669520 14832 669520 3032 2152 127.87 7.78 1.44 0.69 0.69 "Négatif"
"E_116" 57 24142.32 13859.87 15200 11440 63632 1488.38 2164.57 1488.62 2164.5 28.97 1485 2159 7 11 11.12 6.53 80.49 0.85 11.7 1376112 16368 1376112 1486 2170 70.02 7 1.7 0.59 0.89 "Négatif"
"E_117" 6 12018.67 601.35 11360 11360 12784 4104.83 2162.33 4104.82 2162.34 9.66 4104 2160 2 4 4.13 1.85 102.93 0.81 4.47 72112 12304 72112 4104 2160 116.57 2 2.24 0.45 0.86 "Négatif"
"E_118" 6 12234.67 937.75 11296 11296 13728 2904 2168.5 2903.99 2168.54 7.66 2903 2167 2 3 3.39 2.26 90 1 3.61 73408 12592 73408 2903 2167 123.69 2 1.5 0.67 1 "Négatif"
"E_119" 10 14254.4 2578.79 11296 11296 19024 2974.8 2191.7 2974.78 2191.71 11.9 2973 2190 4 4 4.36 2.92 50.88 0.89 5 142544 13840 142544 2973 2193 36.87 3.54 1.49 0.67 0.8 "Négatif"
"E_120" 15 19049.6 8063.73 11424 11424 37632 4453.23 2203.97 4453.23 2203.87 16.14 4450 2202 6 4 5.12 3.73 18.22 0.72 6.71 285744 16304 285744 4450 2206 26.57 4 1.38 0.73 0.75 "Négatif"
"E_121" 34 17979.76 7586.51 11312 11312 37328 2798.44 2214.97 2798.49 2215.29 33.7 2794 2210 8 9 7.8 5.55 87.93 0.38 9.49 611312 14384 611312 2797 2210 108.43 7.55 1.41 0.71 0.64 "Négatif"
"E_122" 25 18468.48 7761.02 11296 11296 35536 2284.9 2214.62 2285.05 2214.72 26.63 2281 2212 7 6 6.14 5.19 169.28 0.44 8.06 461712 14896 461712 2281 2216 29.74 6 1.18 0.85 0.7 "Négatif"
"E_123" 12 14006.67 2594.49 11344 11344 18736 4168.58 2245.75 4168.6 2245.79 14.73 4166 2243 5 5 4.1 3.72 59.04 0.7 5.1 168080 14016 168080 4168 2243 101.31 4.71 1.1 0.91 0.69 "Négatif"
"E_124" 6 12445.33 1534.31 11376 11376 15152 3397.67 2256.5 3397.65 2256.53 9.9 3396 2255 4 3 4.34 1.76 35.25 0.77 5 74672 11744 74672 3396 2258 36.87 2.68 2.46 0.41 0.67 "Négatif"
"E_125" 7 12292.57 1089.67 11600 11600 14576 2989.07 2268.79 2989.08 2268.82 10.49 2987 2267 4 3 3.44 2.59 161.57 0.8 4.47 86048 11792 86048 2987 2268 153.43 3 1.33 0.75 0.74 "Négatif"
"E_126" 67 30019.34 19035.36 65504 11328 65504 4164.51 2272.8 4164.85 2272.95 33.46 4160 2268 9 10 10.11 8.44 138.2 0.75 11.66 2011296 21616 2011296 4161 2268 120.96 9 1.2 0.83 0.87 "Négatif"
"E_127" 11 13296 1315.39 11312 11312 15712 2693.5 2282.5 2693.47 2282.43 12.49 2692 2280 3 5 4.54 3.09 90 0.89 5.1 146256 13488 146256 2693 2280 101.31 3 1.47 0.68 0.85 "Négatif"
"E_128" 5 12038.4 283.2 11584 11584 12368 2575.1 2289.7 2575.11 2289.69 7.66 2574 2288 2 3 3.14 2.02 71.57 1 3.61 60192 12080 60192 2574 2291 56.31 2 1.55 0.64 0.91 "Négatif"
"E_129" 12 12666.67 1467.14 11312 11312 15968 3768.17 2293.67 3768.16 2293.66 14.49 3765 2292 5 4 4.68 3.27 164.67 0.72 5.83 152000 12288 152000 3765 2293 149.04 4 1.43 0.7 0.8 "Négatif"
"E_130" 24 12886 1158.5 12144 11392 15360 2967.17 2298.29 2967.17 2298.33 24.97 2963 2295 7 6 6.65 4.6 154.35 0.48 8.06 309264 12832 309264 2963 2297 150.26 6 1.45 0.69 0.71 "Négatif"
"E_131" 18 14131.56 2632.39 11472 11472 20080 2676.72 2303.72 2676.7 2303.67 17.56 2674 2301 6 6 5.55 4.13 141.19 0.73 6.71 254368 13440 254368 2675 2301 116.57 4.95 1.34 0.75 0.71 "Négatif"
"E_132" 6 12840 1251.64 13840 11456 14224 1681.17 2315.33 1681.19 2315.34 8.49 1680 2314 3 3 2.93 2.61 26.57 1 3.61 77040 13840 77040 1680 2314 146.31 3 1.12 0.89 0.8 "Négatif"
"E_133" 6 11914.67 822.82 11360 11360 13552 2827.17 2330.83 2827.15 2330.83 9.07 2826 2329 3 3 3.49 2.19 135 0.92 4.24 71488 11680 71488 2826 2329 135 2.83 1.59 0.63 0.86 "Négatif"
"E_134" 16 14170 1611.06 11920 11920 18176 2294.81 2362.25 2294.81 2362.26 17.56 2292 2360 5 5 5.39 3.78 125.68 0.65 6.4 226720 13824 226720 2293 2360 128.66 4.71 1.43 0.7 0.76 "Négatif"
"E_135" 10 12369.6 610.64 12944 11568 13296 3321.4 2382.2 3321.38 2382.22 16.73 3318 2381 7 3 6.25 2.04 12.59 0.45 7.28 123696 12592 123696 3318 2383 15.95 3 3.07 0.33 0.67 "Négatif"
"E_136" 75 13401.39 2066.26 11344 11296 20576 3305.81 2387.99 3305.59 2388.06 78.57 3297 2383 20 11 15.14 6.31 15.71 0.15 21.19 1005104 12752 1005104 3297 2390 19.29 10.43 2.4 0.42 0.51 "Négatif"
"E_137" 6 11797.33 448.3 11296 11296 12592 3320.67 2385.33 3320.63 2385.32 12.73 3318 2384 5 3 3.82 2 171.87 0.47 5.1 70784 11712 70784 3318 2384 168.69 3 1.91 0.52 0.52 "Négatif"
"E_138" 14 16699.43 4391.33 11648 11648 26752 4109.93 2393.5 4109.91 2393.5 13.31 4108 2391 4 5 4.26 4.19 90 0.99 5.1 233792 16976 233792 4109 2391 101.31 4 1.02 0.98 0.82 "Négatif"
"E_139" 5 12950.4 867.15 11792 11792 13904 3089.1 2395.7 3089.14 2395.73 9.9 3087 2394 4 3 4.47 1.42 144.72 0.64 5 64752 12896 64752 3087 2394 143.13 2.12 3.14 0.32 0.67 "Négatif"
"E_140" 9 13134.22 1250.21 11840 11840 15936 1990.94 2404.17 1990.94 2404.15 16.14 1989 2401 4 6 4.74 2.42 106.09 0.43 6.32 118208 12800 118208 1991 2401 108.43 3.53 1.96 0.51 0.55 "Négatif"
"E_141" 8 14908 2390.07 11904 11904 19040 2755.62 2402.38 2755.61 2402.44 9.07 2754 2401 3 3 3.54 2.88 135 1 4.24 119264 15008 119264 2754 2401 135 3 1.23 0.81 0.94 "Négatif"
"E_142" 7 12630.86 1216.28 11424 11424 14688 4095.36 2405.36 4095.35 2405.31 11.9 4094 2404 3 3 3.02 2.95 45 0.62 4.24 88416 12064 88416 4094 2404 135 3 1.03 0.97 0.78 "Négatif"
"E_143" 11 13406.55 2319.82 11296 11296 17040 3176.77 2411.05 3176.81 2411.02 13.31 3174 2409 5 4 4.92 2.85 33.83 0.78 5.83 147472 12128 147472 3174 2413 30.96 3.79 1.73 0.58 0.73 "Négatif"
"E_144" 5 11696 560.57 11312 11312 12656 4054.1 2417.9 4054.09 2417.91 10.49 4052 2416 4 3 4 1.59 36.32 0.57 5 58480 11424 58480 4052 2419 36.87 2.5 2.51 0.4 0.62 "Négatif"
"E_145" 11 13562.18 1437.87 11296 11296 15632 3808.68 2421.68 3808.69 2421.62 11.9 3807 2420 4 4 3.81 3.68 45 0.98 4.47 149184 13504 149184 3807 2420 116.57 4 1.04 0.97 0.85 "Négatif"
"E_146" 5 12489.6 987.58 11392 11392 14000 3409.9 2428.1 3409.94 2428.15 9.66 3408 2427 3 3 3.32 1.92 135 0.67 4.24 62448 12192 62448 3408 2427 135 2.83 1.73 0.58 0.71 "Négatif"
"E_147" 250 26474.3 16606.36 65504 11296 65504 2869.51 2471.21 2869.36 2471.92 107.2 2855 2460 32 21 29.79 10.68 34.62 0.27 35.78 6618576 19008 6618576 2855 2479 26.57 14.7 2.79 0.36 0.66 "Négatif"
"E_148" 7 13168 1188.93 11920 11920 15696 4243.5 2461.5 4243.51 2461.51 8.49 4242 2460 3 3 3.77 2.36 135 1 4.24 92176 12864 92176 4242 2460 135 2.83 1.6 0.63 0.88 "Négatif"
"E_149" 5 15088 2275.35 12688 12688 17872 1874.3 2479.9 1874.29 2479.94 7.07 1873 2479 3 2 3.14 2.02 18.43 1 3.61 75440 15376 75440 1873 2481 33.69 2 1.55 0.64 0.91 "Négatif"
"E_150" 45 29458.84 18806.44 65504 11408 65504 1775.01 2489.41 1775.31 2489.48 24.38 1770 2486 9 7 8.41 6.81 5.65 0.95 9.85 1325648 20912 1325648 1770 2491 23.96 7 1.24 0.81 0.88 "Négatif"
"E_151" 32 22088.5 15489.85 11680 11664 65504 2587.75 2493.28 2588.08 2493.24 26.38 2584 2490 7 7 6.92 5.89 164.85 0.58 8.6 706832 14048 706832 2585 2490 125.54 6.55 1.18 0.85 0.77 "Négatif"
"E_152" 22 15406.55 3161.66 18352 11440 20144 2861.45 2513.45 2861.45 2513.46 19.56 2858 2510 7 6 6.71 4.17 34.12 0.72 7.28 338944 15392 338944 2858 2515 15.95 4.99 1.61 0.62 0.73 "Négatif"
"E_153" 8 13812 1913.7 11776 11776 16816 2876.75 2513.75 2876.67 2513.75 10.49 2875 2512 4 3 3.8 2.68 7.02 0.91 4.47 110496 13888 110496 2875 2515 26.57 3 1.42 0.71 0.8 "Négatif"
"E_154" 84 27508.19 19206.19 65504 11296 65504 2210.23 2531.18 2210.95 2531.38 41.94 2205 2525 11 12 11.7 9.14 121.54 0.6 13.45 2310688 17648 2310688 2205 2526 131.99 9.84 1.28 0.78 0.82 "Négatif"
"E_155" 13 13854.77 2048.16 11568 11568 17584 3551.65 2527.35 3551.66 2527.39 13.9 3550 2525 3 5 5.44 3.04 97.19 0.85 5.83 180112 13312 180112 3550 2525 120.96 3 1.79 0.56 0.9 "Négatif"
"E_156" 8 12984 1537.02 11344 11344 15104 3940.62 2537.75 3940.59 2537.71 10.49 3939 2536 3 4 3.65 2.79 68.2 0.91 4.47 103872 12240 103872 3940 2540 63.43 3 1.31 0.76 0.76 "Négatif"
"E_157" 8 12306 1059.82 11408 11408 14576 2927.62 2547.38 2927.62 2547.39 9.07 2926 2546 3 3 3.54 2.88 135 1 4.24 98448 12240 98448 2926 2546 135 3 1.23 0.81 0.94 "Négatif"
"E_158" 7 12870.86 1278.29 11536 11536 14800 2932.64 2547.93 2932.62 2547.88 10.49 2931 2546 3 4 3.52 2.53 100.9 0.8 4.12 90096 12640 90096 2932 2546 104.04 3 1.39 0.72 0.74 "Négatif"
"E_159" 13 15762.46 4333.46 11472 11472 23584 3928.58 2558.04 3928.58 2558.01 14.73 3926 2556 5 4 4.39 3.77 133.21 0.75 5.83 204912 15264 204912 3926 2556 149.04 4 1.17 0.86 0.76 "Négatif"
"E_160" 7 14185.14 2349.6 11296 11296 17728 3081.79 2566.5 3081.83 2566.47 9.07 3080 2565 3 3 3.09 2.89 90 1 3.61 99296 14112 99296 3081 2565 123.69 3 1.07 0.94 0.88 "Négatif"
"E_161" 46 24457.04 19063.46 65504 11296 65504 3523.48 2575.22 3524 2575.47 34.87 3518 2571 9 8 7.8 7.51 160.5 0.48 10.3 1125024 15152 1125024 3518 2574 150.95 8 1.04 0.96 0.73 "Négatif"
"E_162" 9 13166.22 1656.28 11424 11424 15744 3558.06 2587.72 3558.03 2587.66 11.31 3556 2586 4 4 3.64 3.15 116.57 0.88 4.47 118496 12576 118496 3557 2586 116.57 3.54 1.16 0.86 0.75 "Négatif"
"E_163" 9 13463.11 1267.31 12224 12224 15856 3113.61 2592.83 3113.6 2592.83 10.49 3112 2591 3 4 3.92 2.92 69.7 1 4.47 121168 13296 121168 3113 2595 63.43 3 1.34 0.75 0.86 "Négatif"
"E_164" 32 18901 7461.33 11344 11344 38000 3144.41 2613.72 3144.46 2613.65 26.63 3141 2610 7 7 7 5.82 129.27 0.57 9.22 604832 16832 604832 3141 2610 139.4 6.96 1.2 0.83 0.76 "Négatif"
"E_165" 53 26188.98 17507.04 65504 11440 65504 2353.33 2650.33 2353.8 2650.15 32.87 2348 2645 10 10 8.81 7.66 28.88 0.62 10.44 1388016 18480 1388016 2353 2645 106.7 9.19 1.15 0.87 0.77 "Négatif"
"E_166" 11 14834.91 3104.19 11696 11696 21296 3760.68 2677.32 3760.71 2677.34 11.9 3759 2675 4 4 3.81 3.68 135 0.98 4.47 163184 13312 163184 3760 2675 116.57 4 1.04 0.97 0.85 "Négatif"
"E_167" 11 13819.64 2401.37 11904 11392 17952 3435.05 2701.41 3435.03 2701.45 13.31 3432 2700 5 3 4.72 2.97 166.3 0.78 5.83 152016 13840 152016 3432 2700 149.04 3 1.59 0.63 0.85 "Négatif"
"E_168" 5 14121.6 1602.66 11984 11984 15952 3232.7 2733.9 3232.72 2733.9 7.66 3231 2733 3 2 3.14 2.02 161.57 1 3.61 70608 14688 70608 3231 2733 146.31 2 1.55 0.64 0.91 "Négatif"
"E_169" 6 12714.67 1251.39 11568 11568 14384 3953.67 2741.17 3953.69 2741.16 9.07 3952 2740 3 3 2.93 2.61 116.57 0.92 3.61 76288 12080 76288 3952 2740 123.69 3 1.12 0.89 0.8 "Négatif"
"E_170" 9 13024 1222.04 11472 11472 15456 3710.94 2754.72 3710.94 2754.71 13.31 3709 2752 4 5 3.95 2.9 101.31 0.64 5.39 117216 13216 117216 3710 2752 111.8 3.79 1.36 0.73 0.62 "Négatif"
"E_171" 9 12881.78 1762.91 11488 11488 16752 3895.94 2754.28 3895.96 2754.33 11.31 3894 2752 4 4 3.64 3.15 116.57 0.88 4.47 115936 11840 115936 3895 2752 116.57 3.54 1.16 0.86 0.75 "Négatif"
"E_172" 26 18801.85 7597.46 11312 11312 35264 2183.27 2757.65 2183.36 2757.75 20.38 2180 2755 7 5 6.87 4.82 19.1 0.79 7.81 488848 16992 488848 2180 2760 39.81 5 1.43 0.7 0.84 "Négatif"
"E_173" 103 30240.93 20840.97 65504 11344 65504 3542.37 2773.05 3542.74 2773.07 53.84 3535 2766 14 15 12.47 10.52 40.45 0.45 16.16 3114816 19168 3114816 3539 2781 68.2 11.37 1.19 0.84 0.75 "Négatif"
"E_174" 5 11900.8 738.38 11296 11296 13056 1770.1 2829.5 1770.09 2829.51 12.49 1769 2827 2 5 4.1 1.55 96.4 0.4 5.1 59504 11568 59504 1770 2827 101.31 2 2.65 0.38 0.59 "Négatif"
"E_175" 159 26528 20025 65504 11296 65504 3789.47 2836.83 3789.78 2836.66 75.05 3781 2828 17 17 15.03 13.47 98.22 0.35 19.1 4217952 15392 4217952 3781 2842 42.88 16.25 1.12 0.9 0.71 "Négatif"
"E_176" 8 13380 1522.31 11808 11808 16240 2785.62 2844.38 2785.68 2844.41 9.07 2784 2843 3 3 3.54 2.88 135 1 4.24 107040 13088 107040 2784 2843 135 3 1.23 0.81 0.94 "Négatif"
"E_177" 10 13739.2 995.38 12192 12192 15232 3022.8 2846.2 3022.81 2846.2 11.31 3021 2844 4 4 3.98 3.2 135 0.98 4.47 137392 14112 137392 3022 2844 116.57 3.54 1.24 0.81 0.8 "Négatif"
"E_178" 11 13137.45 1376.01 13472 11344 15280 3061.5 2852.14 3061.54 2852.16 13.31 3059 2850 4 4 4.29 3.26 56.49 0.78 5.66 144512 13344 144512 3059 2854 45 4 1.32 0.76 0.81 "Négatif"
"E_179" 6 14296 1602.84 11712 11712 16544 3690 2875.83 3690.07 2875.84 9.07 3688 2875 4 2 3.72 2.05 0 0.92 4.12 85776 14320 85776 3688 2875 165.96 2 1.81 0.55 0.86 "Négatif"
"E_180" 7 12861.71 992.23 11504 11504 14048 3429.07 2911.07 3429.13 2911.04 12.73 3427 2909 4 4 4.23 2.11 51.57 0.54 5 90032 12384 90032 3427 2913 36.87 2.83 2.01 0.5 0.64 "Négatif"
"E_181" 10 13550.4 1584.04 11856 11856 15568 2207.9 2911.9 2207.89 2911.89 11.31 2206 2910 4 4 3.85 3.31 135 0.98 4.47 135504 13408 135504 2207 2910 116.57 4 1.17 0.86 0.77 "Négatif"
"E_182" 6 11952 505.36 11376 11376 12736 3145 2945.5 3145.01 2945.5 7.66 3144 2944 2 3 3.39 2.26 90 1 3.61 71712 12128 71712 3144 2944 123.69 2 1.5 0.67 1 "Négatif"
"E_183" 14 12443.43 905.02 11440 11440 13920 2388.86 3000.14 2388.87 3000.17 17.31 2387 2997 4 6 6.03 2.96 79.79 0.59 6.71 174208 12800 174208 2388 3003 63.43 3.53 2.04 0.49 0.72 "Négatif"
"E_184" 10 14891.2 2878.23 12016 12016 19728 3957.2 3012.9 3957.19 3012.89 11.31 3955 3011 4 4 3.62 3.52 116.57 0.98 4.47 148912 14128 148912 3956 3011 116.57 4 1.03 0.97 0.77 "Négatif"
"E_185" 11 12642.91 1130.87 11792 11792 15456 3674.77 3018.77 3674.84 3018.75 18.38 3671 3017 7 4 6.23 2.25 17.03 0.41 7.62 139072 12112 139072 3671 3021 23.2 3.33 2.77 0.36 0.55 "Négatif"
"E_186" 26 15061.54 2588.27 14192 11440 19856 3255.19 3025.38 3255.16 3025.35 19.56 3252 3022 7 6 6.59 5.02 33.33 0.85 8.06 391600 15344 391600 3252 3028 29.74 5.81 1.31 0.76 0.8 "Négatif"
"E_187" 23 15462.96 3466.88 11808 11808 23584 2810.28 3030.59 2810.23 3030.56 20.97 2807 3028 7 5 6.95 4.21 172.51 0.66 8.06 355648 14656 355648 2807 3028 150.26 5 1.65 0.61 0.78 "Négatif"
"E_188" 7 13067.43 1037.61 11744 11744 14208 2859.07 3030.21 2859.07 3030.19 9.9 2857 3029 4 3 3.86 2.31 149.04 0.9 4.47 91472 12640 91472 2857 3029 153.43 2.83 1.67 0.6 0.78 "Négatif"
"E_189" 17 16382.12 4932.25 11632 11632 26544 2091.62 3047.09 2091.64 3047.05 13.9 2089 3045 5 4 5.23 4.14 164.83 1 5.83 278496 13888 278496 2089 3046 149.04 4 1.26 0.79 0.92 "Négatif"
"E_190" 196 20080 5191.92 12416 11328 32192 3118.72 3065.02 3118.74 3065.03 66.67 3111 3054 15 20 18.29 13.64 87.64 0.55 20.1 3935680 21232 3935680 3117 3054 95.71 15 1.34 0.75 0.82 "Négatif"
"E_191" 13 15485.54 3502.21 11552 11552 22320 2874.04 3069.81 2874.01 3069.94 13.31 2872 3067 4 5 4.5 3.68 78.69 0.92 5.39 201312 14032 201312 2873 3072 68.2 4 1.22 0.82 0.81 "Négatif"
"E_192" 5 13552 1801.01 11376 11376 15456 2915.3 3075.9 2915.32 3075.92 7.07 2914 3075 3 2 3.14 2.02 18.43 1 3.61 67760 13072 67760 2914 3077 33.69 2 1.55 0.64 0.91 "Négatif"
"E_193" 5 12236.8 871.33 11328 11328 13568 2455.7 3093.3 2455.7 3093.32 12.73 2454 3092 4 3 3.36 1.9 20.99 0.39 5 61184 12160 61184 2454 3095 36.87 3 1.77 0.57 0.53 "Négatif"
"E_194" 20 18200.8 6663.27 11520 11520 33552 2353.6 3148.65 2353.64 3148.54 16.14 2351 3146 6 5 6.12 4.16 39.42 0.96 7.21 364016 16048 364016 2351 3151 33.69 4.95 1.47 0.68 0.83 "Négatif"
"E_195" 5 11862.4 480.35 11408 11408 12512 3000.5 3179.9 3000.53 3179.9 9.07 2999 3179 3 2 3.24 1.96 0 0.76 3.61 59312 11712 59312 2999 3179 146.31 2 1.65 0.61 0.83 "Négatif"
"E_196" 5 12851.2 1236.84 11712 11712 14832 3287.7 3192.3 3287.7 3192.3 8.49 3286 3191 3 3 3.83 1.66 135 0.87 4.24 64256 12384 64256 3286 3191 135 2.12 2.31 0.43 0.77 "Négatif"
"E_197" 23 16000 3485.31 11344 11344 22768 3169.24 3224.85 3169.3 3224.81 17.56 3166 3222 6 6 6.1 4.8 62.82 0.94 6.71 368000 16096 368000 3168 3228 63.43 5.66 1.27 0.79 0.81 "Négatif"
"E_198" 18 19154.67 7963.23 11264 11264 39072 3345.67 174.39 3345.67 174.45 16.73 3343 171 5 6 5.55 4.13 77.18 0.81 6.32 344784 17120 344784 3345 171 108.43 4.92 1.34 0.75 0.78 "Négatif"
"E_199" 18 18770.67 6889.33 11568 11568 34576 3343.17 182.83 3343.24 182.75 18.14 3340 180 6 5 5.13 4.46 22.5 0.69 6.4 337872 17424 337872 3340 181 141.34 5 1.15 0.87 0.73 "Négatif"
"E_200" 18 15780.44 2946.31 11664 11664 21600 2871.39 274.72 2871.41 274.75 15.9 2868 273 6 4 5.87 3.9 173.91 0.89 6.32 284048 15616 284048 2868 274 161.57 4 1.5 0.66 0.88 "Négatif"
"E_201" 8 12218 1335.76 11296 11296 15296 3307.25 379.25 3307.22 379.26 10.49 3305 378 4 3 3.8 2.68 7.02 0.91 4.47 97744 11920 97744 3305 380 26.57 3 1.42 0.71 0.8 "Négatif"
"E_202" 6 12653.33 672.11 11904 11904 13520 3876 409 3876.01 409.03 9.66 3875 407 2 4 3.99 1.92 108.43 0.81 4.47 75920 12688 75920 3875 407 116.57 2 2.08 0.48 0.86 "Négatif"
"E_203" 10 14934.4 2464.74 11584 11584 18144 3879.7 422.6 3879.69 422.64 11.07 3878 421 4 3 4.05 3.14 153.43 1 5 149344 15328 149344 3878 421 143.13 3 1.29 0.78 0.91 "Négatif"
"E_204" 22 12106.18 519.95 11248 11248 13008 3377.64 451.86 3377.67 451.9 30.28 3374 447 8 10 9.9 2.83 125.01 0.3 11.4 266336 12096 266336 3374 447 127.87 4.92 3.5 0.29 0.54 "Négatif"
"E_205" 11 14379.64 2899.57 11744 11744 20448 3604.41 481.14 3604.46 481.16 11.07 3603 479 3 4 4.38 3.19 105.07 1 5 158176 13584 158176 3603 479 126.87 3 1.37 0.73 0.96 "Négatif"
"E_206" 34 22159.53 11631.98 11344 11344 51888 3127.85 486.5 3128 486.49 21.56 3124 483 7 7 6.89 6.28 121.38 0.92 8.06 753424 18736 753424 3124 485 150.26 6.96 1.1 0.91 0.84 "Négatif"
"E_207" 9 12092.44 740.84 12064 11344 13664 2841.61 573.61 2841.62 573.63 16.73 2838 572 7 3 5.78 1.98 175.87 0.4 7.07 108832 11952 108832 2838 573 171.87 2.91 2.92 0.34 0.58 "Négatif"
"E_208" 13 14562.46 2957.69 11520 11296 19936 3682.19 576.42 3682.16 576.45 13.31 3680 574 4 5 4.73 3.5 75.24 0.92 5.39 189312 14240 189312 3681 579 68.2 4 1.35 0.74 0.79 "Négatif"
"E_209" 5 12342.4 793.7 11552 11552 13632 2816.9 642.3 2816.89 642.29 7.66 2816 641 2 3 3.14 2.02 71.57 1 3.61 61712 12096 61712 2816 644 56.31 2 1.55 0.64 0.91 "Négatif"
"E_210" 13 12914.46 1303.69 11632 11632 15696 3695.35 691.27 3695.35 691.29 16.14 3693 688 4 6 5.57 2.97 65.41 0.63 6.71 167888 12592 167888 3694 694 63.43 4 1.87 0.53 0.74 "Négatif"
"E_211" 45 30145.42 18694.74 65504 11408 65504 4037.46 695.63 4037.65 695.87 24.14 4034 692 7 8 7.9 7.25 113.39 0.97 8.94 1356544 21280 1356544 4035 692 116.57 7 1.09 0.92 0.91 "Négatif"
"E_212" 20 22074.4 12564.42 11760 11760 52032 3727.1 732.1 3727.18 732.27 20.73 3725 728 4 7 6.48 3.93 94.19 0.58 7.62 441488 15104 441488 3726 728 113.2 4 1.65 0.61 0.8 "Négatif"
"E_213" 9 13061.33 1379.74 11616 11616 16208 3123.94 734.61 3123.9 734.62 9.9 3122 733 4 3 4.56 2.51 153.43 1 5 117552 12608 117552 3122 733 143.13 3 1.82 0.55 0.86 "Négatif"
"E_214" 6 13968 850.5 12912 12912 15488 3400 764.5 3400 764.51 7.66 3399 763 2 3 3.39 2.26 90 1 3.61 83808 13984 83808 3399 763 123.69 2 1.5 0.67 1 "Négatif"
"E_215" 15 15030.4 2617.54 12432 12432 19344 2187.9 771.63 2187.91 771.59 13.9 2186 769 4 5 5.41 3.53 68.14 0.98 5.83 225456 14016 225456 2186 774 59.04 4 1.53 0.65 0.86 "Négatif"
"E_216" 160 34172.9 21975.11 65504 11280 65504 2537.59 792.93 2538.4 793.29 62.08 2530 784 14 17 15.73 12.95 73.97 0.52 18.03 5467664 24688 5467664 2531 799 56.31 14 1.22 0.82 0.82 "Négatif"
"E_217" 6 12402.67 1043.39 11280 11280 13664 3957.5 785.67 3957.45 785.65 8.49 3956 784 3 3 3.72 2.05 143.13 1 4.24 74416 12560 74416 3956 784 135 2.68 1.81 0.55 0.8 "Négatif"
"E_218" 7 11858.29 394.35 11792 11456 12656 3997.79 796.64 3997.8 796.62 16.14 3996 794 4 5 3.65 2.44 58.78 0.34 5.39 83008 11792 83008 3996 799 68.2 3.79 1.49 0.67 0.5 "Négatif"
"E_219" 10 14462.4 1931.31 11600 11600 17520 2964.4 804.9 2964.37 804.89 11.9 2963 803 4 4 3.89 3.28 57.56 0.89 5 144624 14800 144624 2963 807 36.87 4 1.19 0.84 0.77 "Négatif"
"E_220" 14 13769.14 2790.19 11248 11248 21488 2704.29 887.5 2704.3 887.5 16.97 2701 885 6 5 4.91 3.63 28.78 0.61 6.71 192768 13440 192768 2701 889 26.57 4.24 1.35 0.74 0.68 "Négatif"
"E_221" 15 18032 5357.47 11424 11424 26768 3782.63 931.03 3782.68 931.06 13.31 3780 929 5 4 4.64 4.12 14.04 1 5.39 270480 17344 270480 3780 932 21.8 4 1.13 0.89 0.86 "Négatif"
"E_222" 14 16827.43 4957.19 11520 11520 27296 3157.43 941.64 3157.35 941.63 13.31 3155 940 5 4 5.34 3.34 23.12 0.99 5.83 235584 16816 235584 3155 943 30.96 4 1.6 0.62 0.85 "Négatif"
